course_id,num_subscribers,num_reviews,num_lectures,content_duration,published_timestamp
149728,1167,66,44,3.0,2014-01-24 18:17:37+00:00
195576,1589,52,39,2.0,2014-06-27 21:54:58+00:00
1048302,219,30,25,1.5,2017-01-01 22:17:22+00:00
560662,835,10,7,0.6333333333333333,2015-07-22 22:15:10+00:00
661814,747,5,28,1.0,2015-11-10 18:42:55+00:00
640496,1337,5,18,1.5,2015-10-16 20:34:11+00:00
1200374,530,11,13,2.0,2017-05-04 21:57:00+00:00
101498,1297,12,9,2.5,2013-10-13 09:01:34+00:00
729464,295,7,14,1.0,2016-04-25 15:48:05+00:00
961630,2084,20,7,1.0,2016-09-28 00:11:43+00:00
544234,515,14,20,3.0,2015-11-01 20:04:07+00:00
517366,1026,13,19,0.5166666666666666,2015-06-12 22:33:53+00:00
271652,414,18,19,1.0,2014-11-11 05:00:30+00:00
760066,198,21,15,2.5,2016-02-12 07:50:14+00:00
80844,250,24,39,3.0,2013-09-05 22:58:33+00:00
820086,180,21,38,2.5,2016-04-26 17:30:35+00:00
1013558,128,10,18,2.0,2016-11-27 15:59:33+00:00
206332,709,12,38,2.0,2014-09-02 07:02:07+00:00
624662,117,12,10,1.0,2015-10-02 17:38:33+00:00
470472,305,39,108,7.0,2015-04-16 00:39:46+00:00
331970,153,27,38,3.5,2015-09-10 16:41:17+00:00
705890,81,5,14,1.0,2016-01-12 00:11:00+00:00
932804,85,8,19,1.5,2016-08-18 18:24:45+00:00
1101522,73,9,45,3.0,2017-02-13 16:22:41+00:00
760300,178,21,11,2.0,2016-02-13 03:08:06+00:00
636858,122,9,11,0.6333333333333333,2015-10-18 22:30:58+00:00
371896,402,47,123,7.5,2015-03-04 22:41:55+00:00
636842,119,12,16,1.5,2015-10-12 22:02:04+00:00
564446,605,21,11,0.7,2015-07-28 16:49:56+00:00
925286,476,16,91,4.0,2016-11-01 23:35:16+00:00
324224,707,116,108,7.0,2014-10-29 19:41:32+00:00
1008054,438,3,77,1.5,2016-11-10 20:20:30+00:00
40495,1199,58,31,2.0,2013-02-18 20:31:06+00:00
184780,966,157,145,7.5,2014-03-21 10:19:54+00:00
338926,877,93,88,6.0,2015-01-01 01:25:39+00:00
104304,1504,15,14,0.6833333333333333,2013-10-15 18:13:46+00:00
413182,1064,11,110,2.5,2015-02-07 18:40:39+00:00
1108666,117,11,32,3.0,2017-02-18 18:03:24+00:00
692658,1229,8,11,0.5,2015-12-12 00:29:50+00:00
173776,922,57,90,10.5,2014-03-08 11:31:03+00:00
1254852,662,7,13,0.5166666666666666,2017-06-24 04:47:09+00:00
637842,1732,6,34,2.0,2015-10-16 18:07:12+00:00
953442,326,44,54,3.0,2017-02-22 21:44:05+00:00
648628,1284,6,99,2.0,2015-10-26 21:28:49+00:00
670640,1029,22,32,3.5,2015-11-30 19:03:27+00:00
403078,886,43,74,1.5,2015-02-02 18:04:46+00:00
174562,1213,158,77,5.0,2014-03-03 19:36:23+00:00
396238,1605,19,52,2.0,2015-02-13 03:27:03+00:00
20387,2673,17,29,2.5,2012-07-06 21:33:05+00:00
646906,1987,7,43,3.0,2016-02-01 02:17:42+00:00
783292,1052,6,43,0.5,2016-03-11 23:46:06+00:00
515262,1548,10,20,2.0,2015-09-24 17:38:55+00:00
147404,257,6,5,1.0,2014-01-16 11:30:07+00:00
260900,1818,4,90,2.5,2014-07-17 10:12:32+00:00
563650,543,4,12,1.0,2015-07-24 22:22:30+00:00
743674,95,8,11,2.5,2016-04-13 05:37:37+00:00
71912,321,24,27,2.5,2013-08-05 16:46:21+00:00
1186514,408,7,10,0.6833333333333333,2017-04-28 17:08:37+00:00
1104494,43,4,13,1.0,2017-04-23 10:53:00+00:00
764534,239,30,49,6.0,2016-02-16 20:37:03+00:00
808292,584,7,196,5.5,2016-05-16 00:27:34+00:00
630734,144,15,25,1.5,2015-12-18 19:52:45+00:00
757284,297,20,17,3.0,2016-02-11 07:51:59+00:00
356060,1137,4,45,1.0,2016-02-23 16:46:28+00:00
1045886,86,18,26,2.0,2017-01-23 15:32:41+00:00
939668,98,18,31,2.5,2016-12-13 22:38:05+00:00
873386,2566,39,23,2.0,2016-06-10 18:18:36+00:00
933818,55,8,13,1.0,2017-01-24 23:11:26+00:00
624118,537,2,22,2.0,2015-11-13 22:12:07+00:00
149716,595,20,33,2.0,2015-02-09 23:14:03+00:00
585946,659,4,46,3.5,2016-03-02 17:16:23+00:00
876396,186,13,35,2.0,2016-12-01 00:20:53+00:00
263818,460,27,131,8.0,2014-10-29 19:43:24+00:00
759972,252,14,21,4.5,2016-02-19 17:24:14+00:00
893056,87,11,38,3.0,2016-07-02 14:47:33+00:00
326428,1720,9,26,2.5,2014-10-29 09:56:10+00:00
769518,390,4,10,0.7333333333333333,2016-02-22 22:28:12+00:00
806638,2618,41,16,1.5,2016-03-29 00:12:41+00:00
467408,390,14,36,2.0,2015-07-23 18:48:24+00:00
567558,496,6,14,1.0,2015-08-01 00:00:56+00:00
854696,341,7,23,1.5,2016-06-17 07:57:27+00:00
1182624,97,5,12,1.0,2017-04-19 16:26:09+00:00
27681,1249,37,21,3.0,2013-03-01 07:39:22+00:00
412970,861,19,52,4.5,2016-05-04 15:09:40+00:00
344234,973,8,74,2.0,2016-02-01 20:19:24+00:00
692812,868,8,62,3.5,2015-12-15 18:53:43+00:00
933666,193,5,8,1.0,2016-08-18 21:30:16+00:00
645202,9193,357,17,1.5,2016-03-24 15:04:30+00:00
65033,5830,29,12,1.0,2013-07-21 23:31:31+00:00
550842,1224,19,20,1.0,2015-07-10 19:53:56+00:00
19421,101154,1042,95,4.5,2012-06-15 17:00:33+00:00
897162,407,64,33,2.5,2016-08-10 20:58:18+00:00
955914,3481,29,20,2.0,2016-09-13 21:51:59+00:00
1158690,124,8,14,1.0,2017-03-29 00:36:48+00:00
551170,2002,34,33,4.0,2015-07-16 17:07:49+00:00
198690,14495,224,21,2.0,2014-08-07 20:32:27+00:00
657518,746,82,40,5.5,2015-11-17 21:30:46+00:00
708696,920,31,9,1.0,2016-01-12 20:59:18+00:00
1007396,362,38,27,2.5,2016-11-12 15:05:19+00:00
505126,927,35,123,11.5,2015-09-01 17:47:10+00:00
574428,953,11,13,2.0,2015-08-07 22:08:40+00:00
602450,469,38,30,4.0,2015-09-28 22:00:17+00:00
895244,450,15,7,1.5,2016-07-25 17:08:52+00:00
342398,600,27,30,3.0,2015-09-02 18:48:15+00:00
552700,1018,12,22,5.0,2015-10-26 20:04:21+00:00
175278,181,34,32,5.0,2014-06-25 21:27:25+00:00
101496,8240,31,6,1.5,2013-11-23 12:27:56+00:00
365292,582,49,51,5.5,2014-12-18 20:57:56+00:00
42251,1235,46,131,7.5,2013-06-10 16:25:30+00:00
446478,380,113,49,4.0,2015-04-15 16:33:43+00:00
132570,1842,21,28,1.5,2013-12-12 07:09:21+00:00
288942,3137,18,68,1.5,2014-09-18 05:07:05+00:00
1105794,4967,308,12,0.5,2017-02-13 23:03:35+00:00
515256,2154,40,16,1.0,2015-07-06 23:16:45+00:00
956102,936,9,12,0.6666666666666666,2016-09-12 17:49:04+00:00
902476,1224,17,32,1.5,2016-09-28 03:04:52+00:00
1051856,1030,1,44,4.5,2017-03-03 22:16:24+00:00
583752,14922,772,8,0.6666666666666666,2015-08-16 20:38:49+00:00
521072,2788,52,41,1.5,2015-07-01 21:34:49+00:00
749686,2686,10,32,6.0,2016-02-02 19:37:04+00:00
1010274,1594,4,34,1.5,2017-04-18 16:33:28+00:00
998100,1018,4,63,1.5,2016-10-30 20:20:10+00:00
1033670,1194,9,29,2.0,2017-05-02 05:12:51+00:00
1266892,270,1,24,1.5,2017-07-03 20:21:23+00:00
762374,3325,28,5,1.0,2016-02-15 17:04:24+00:00
743634,172,26,15,2.5,2016-04-13 05:27:23+00:00
663810,834,3,35,1.0,2015-11-10 20:59:52+00:00
475914,382,21,25,2.5,2015-04-20 18:28:10+00:00
831294,452,5,23,4.5,2016-08-29 18:53:27+00:00
364716,5543,107,29,4.0,2015-03-03 00:09:19+00:00
1105904,153,9,27,2.5,2017-02-13 23:03:20+00:00
242382,1582,11,6,0.4833333333333333,2014-06-13 00:34:26+00:00
783778,560,8,9,1.0,2016-03-18 00:49:32+00:00
773016,111,15,12,1.5,2016-04-13 06:26:47+00:00
672894,1060,3,15,1.5,2015-11-22 23:56:07+00:00
1132694,452,10,18,2.5,2017-05-14 14:30:46+00:00
311530,2346,11,14,0.65,2014-10-08 22:07:46+00:00
1236562,103,2,11,1.0,2017-05-31 20:30:26+00:00
1000966,833,6,70,1.5,2016-11-03 16:46:58+00:00
782430,2358,3,26,1.0,2016-03-31 18:31:08+00:00
777650,1814,28,22,2.0,2016-03-02 18:06:21+00:00
138228,2543,44,17,2.0,2014-02-12 17:15:13+00:00
1034414,3042,40,13,0.5666666666666667,2016-12-13 16:13:47+00:00
996888,809,5,57,1.5,2016-10-30 16:33:51+00:00
1191750,9351,331,21,2.0,2017-05-01 02:32:12+00:00
793234,811,129,52,3.5,2016-03-16 15:28:29+00:00
372416,1424,71,16,1.5,2014-12-28 22:17:41+00:00
665278,193,20,31,1.0,2015-12-10 22:33:58+00:00
1170198,65,18,56,10.0,2017-05-01 19:01:49+00:00
1002272,59,8,29,1.5,2016-11-24 22:40:05+00:00
213532,545,5,10,1.0,2014-08-25 13:52:11+00:00
64585,668,39,46,11.5,2013-07-11 23:06:29+00:00
1013762,100,15,14,1.5,2016-11-20 22:46:31+00:00
315576,5769,78,29,1.0,2015-01-22 03:23:59+00:00
812914,293,30,162,18.5,2016-04-11 23:01:29+00:00
660690,492,10,17,1.5,2016-03-07 20:53:38+00:00
347104,500,39,74,5.0,2015-01-01 01:25:25+00:00
638204,346,26,59,4.5,2015-11-20 23:32:08+00:00
519694,353,13,25,1.0,2015-06-25 22:54:11+00:00
647336,1174,39,23,1.5,2016-12-23 22:52:59+00:00
464844,1513,38,19,1.5,2015-06-21 20:31:22+00:00
824044,6292,183,38,1.0,2016-05-30 21:02:20+00:00
409818,6853,398,23,0.6166666666666667,2015-03-30 22:01:08+00:00
755198,475,125,36,2.0,2016-02-21 15:14:52+00:00
552650,776,79,89,4.0,2015-08-05 00:29:09+00:00
710420,1337,17,21,1.0,2016-01-18 18:17:05+00:00
1000988,701,4,62,1.5,2016-11-03 16:59:45+00:00
384928,1350,65,55,6.5,2015-01-04 21:14:31+00:00
392958,1141,88,74,8.5,2015-05-28 16:46:33+00:00
515260,1203,26,10,1.0,2015-10-12 18:25:15+00:00
555340,5188,410,58,3.0,2015-07-26 18:08:47+00:00
603902,0,0,31,1.0,2016-04-11 04:14:05+00:00
217978,462,6,23,3.5,2014-05-17 04:00:12+00:00
238934,75499,7676,362,30.0,2014-08-07 06:27:51+00:00
456284,21701,1340,136,9.5,2015-04-28 17:27:26+00:00
1029440,3157,375,32,3.0,2016-12-08 16:21:16+00:00
42271,32935,2713,310,34.0,2013-05-29 15:24:47+00:00
484670,10869,2257,104,5.0,2015-04-29 23:49:34+00:00
967380,5316,159,291,31.0,2016-10-16 18:25:57+00:00
681692,4192,128,34,1.5,2015-11-30 21:49:37+00:00
200598,8857,718,131,15.5,2014-04-27 16:25:44+00:00
953152,10435,665,23,1.5,2016-09-15 22:49:21+00:00
1132342,8113,79,124,11.5,2017-05-15 23:04:11+00:00
194692,7178,260,144,8.5,2014-04-12 17:29:32+00:00
1119092,2102,33,99,9.0,2017-02-25 00:22:55+00:00
902474,1329,52,35,1.5,2016-07-28 03:33:36+00:00
920194,1220,13,26,1.5,2016-08-26 16:15:07+00:00
666322,3206,18,17,1.0,2015-11-22 18:38:28+00:00
1193886,482,1,47,1.5,2017-04-26 18:34:57+00:00
647338,2498,12,25,3.5,2017-03-30 22:39:31+00:00
1194244,478,3,18,1.0,2017-05-01 21:48:41+00:00
658816,1788,89,33,6.0,2016-10-25 20:21:51+00:00
1009802,1249,6,69,1.5,2016-11-14 19:17:21+00:00
353224,1976,252,16,1.0,2014-11-25 16:20:58+00:00
938260,567,37,24,1.5,2016-08-29 19:12:11+00:00
907966,2045,8,24,2.0,2016-08-25 19:22:05+00:00
997470,1204,8,56,1.5,2016-10-30 16:24:37+00:00
993134,1227,2,26,0.6333333333333333,2016-10-25 18:48:51+00:00
41884,47652,1141,26,4.0,2013-05-29 15:28:07+00:00
888698,1638,3,17,1.5,2016-06-28 15:36:21+00:00
1119610,568,8,65,5.0,2017-03-21 22:54:24+00:00
476324,3013,15,28,1.5,2015-06-14 19:04:21+00:00
476988,2795,26,25,1.0,2015-05-22 20:01:12+00:00
1159988,491,5,29,2.5,2017-03-30 16:37:29+00:00
1034080,1018,2,5,1.5,2016-12-15 21:57:42+00:00
659918,2164,10,30,1.0,2015-11-04 21:02:58+00:00
422546,2415,16,115,2.5,2015-02-17 18:46:37+00:00
1116196,2285,34,22,2.0,2017-02-25 00:24:16+00:00
660460,1268,10,30,1.0,2015-11-10 20:37:08+00:00
1123250,2026,3,62,2.5,2017-03-09 16:25:04+00:00
1003568,2164,10,113,2.0,2016-11-07 14:54:19+00:00
1240148,969,2,17,1.0,2017-06-04 18:56:32+00:00
1111630,1987,11,161,14.0,2017-05-31 18:38:06+00:00
830568,1319,101,21,1.0,2016-08-09 17:21:24+00:00
566678,4560,177,22,1.5,2015-08-17 19:01:04+00:00
1170074,1593,1,41,1.0,2017-04-12 19:06:34+00:00
517148,6565,55,56,4.0,2015-08-04 17:40:13+00:00
206088,4133,173,224,28.5,2014-05-19 00:26:06+00:00
995562,1541,14,42,1.0,2016-10-29 14:56:51+00:00
59922,14560,20,32,2.0,2013-06-16 17:54:10+00:00
76524,7140,72,26,1.5,2013-08-11 20:39:24+00:00
971962,1495,26,36,2.5,2016-12-28 03:33:30+00:00
972704,1200,35,10,0.6,2016-10-04 13:59:25+00:00
993510,1674,4,24,1.0,2017-01-25 14:41:57+00:00
1255114,54,6,10,1.0,2017-06-16 22:01:09+00:00
1120410,940,3,32,0.6166666666666667,2017-02-21 23:44:49+00:00
1048188,1152,16,42,2.5,2017-01-26 22:37:15+00:00
970880,2558,19,16,3.0,2016-10-19 03:26:29+00:00
1116700,850,3,43,1.0,2017-02-21 23:48:18+00:00
687248,3937,54,20,1.5,2015-12-03 21:26:09+00:00
1052180,6271,68,75,5.0,2013-06-27 21:55:17+00:00
501412,4557,21,77,5.5,2016-01-05 22:39:04+00:00
1032864,5292,38,85,10.5,2016-12-27 19:52:54+00:00
574974,4982,276,240,23.0,2015-08-20 21:25:34+00:00
1229488,4733,11,15,1.5,2017-05-27 00:12:52+00:00
658276,3371,175,42,3.0,2015-11-12 01:10:55+00:00
1041176,1409,41,17,1.5,2016-12-21 00:56:03+00:00
26956,26504,192,82,2.5,2012-10-21 20:36:50+00:00
1098994,3141,10,15,1.0,2017-02-02 18:41:15+00:00
917432,1449,136,88,7.0,2016-10-24 18:22:57+00:00
983418,2692,29,14,1.5,2016-10-29 21:58:01+00:00
648506,3312,107,21,1.5,2016-06-27 23:12:31+00:00
1122832,2015,3,21,0.7333333333333333,2017-03-08 17:53:36+00:00
1123184,2015,2,25,1.0,2017-03-08 18:09:32+00:00
858064,7,2,13,1.0,2016-05-24 17:31:13+00:00
214328,228,2,64,8.0,2014-05-13 21:12:45+00:00
101500,65,5,13,4.0,2013-11-25 15:20:27+00:00
829962,1094,45,11,1.0,2016-04-23 21:23:20+00:00
519212,60,6,38,4.5,2015-12-15 17:54:31+00:00
297930,83,4,9,0.6666666666666666,2014-09-19 06:03:03+00:00
663710,122,2,29,1.5,2015-11-12 17:59:28+00:00
471328,106,7,89,6.0,2015-04-16 16:43:45+00:00
892898,55,2,30,2.0,2016-07-02 14:48:10+00:00
638100,77,4,14,2.0,2015-10-13 20:36:14+00:00
823860,92,1,25,6.0,2016-04-22 23:43:37+00:00
635570,29,4,37,3.5,2016-04-20 23:05:39+00:00
99324,8217,109,10,1.0,2013-09-30 20:45:20+00:00
535650,1305,25,68,6.5,2015-08-18 20:00:20+00:00
769270,916,26,16,0.6666666666666666,2016-02-22 17:09:58+00:00
51752,2357,15,53,5.0,2013-05-02 11:38:58+00:00
17922,1951,88,78,5.0,2012-06-02 21:40:53+00:00
112314,1284,136,40,12.5,2013-11-28 08:54:00+00:00
656364,769,10,33,1.0,2015-11-02 21:50:52+00:00
105350,3122,6,80,4.0,2013-10-27 15:18:29+00:00
606494,1269,27,51,3.0,2016-04-28 18:21:33+00:00
1217408,1618,4,15,3.0,2017-06-19 20:58:55+00:00
1037868,89,7,35,3.0,2016-12-26 15:21:25+00:00
1008098,66,9,8,1.0,2016-11-25 22:42:01+00:00
650836,630,25,27,1.0,2015-12-01 19:23:03+00:00
504168,249,33,61,4.0,2015-06-02 19:50:16+00:00
761584,198,11,34,5.0,2016-02-13 20:32:55+00:00
743884,84,4,10,2.5,2016-04-13 05:42:43+00:00
583224,58,5,11,0.5833333333333334,2015-08-17 18:39:16+00:00
725906,186,35,56,3.0,2016-02-05 21:40:53+00:00
1146368,21,4,12,0.5,2017-03-21 18:31:45+00:00
589248,431,2,11,1.0,2016-01-04 21:22:38+00:00
584468,53,5,9,0.5833333333333334,2015-08-17 19:02:38+00:00
807934,2610,28,24,3.5,2016-04-20 15:48:09+00:00
532572,26,2,26,1.0,2016-02-01 05:42:39+00:00
53277,32,3,22,1.5,2013-07-26 21:26:05+00:00
670376,1631,23,6,0.7333333333333333,2015-11-23 18:07:41+00:00
1149202,12,4,34,1.5,2017-04-11 19:15:27+00:00
802040,12,2,13,2.0,2016-03-24 15:26:48+00:00
789820,236,0,18,1.5,2016-05-18 18:46:00+00:00
806640,7,2,14,1.0,2016-03-29 00:12:02+00:00
802038,11,2,16,3.0,2016-04-13 18:47:40+00:00
818838,11,2,34,3.0,2016-04-14 17:33:44+00:00
269832,12,1,13,1.5,2014-08-21 01:51:51+00:00
759130,135,1,28,6.5,2016-04-01 16:31:20+00:00
556076,5,1,8,1.0,2015-07-21 18:25:38+00:00
824020,57,6,57,7.0,2016-04-22 23:49:11+00:00
1223570,7,1,27,3.5,2017-05-23 23:51:34+00:00
139792,73,3,15,2.0,2014-03-23 15:23:01+00:00
482334,35,4,26,3.0,2016-09-14 16:38:02+00:00
602812,30,3,39,3.0,2015-11-22 18:35:43+00:00
1036400,32,1,39,2.5,2017-04-25 14:57:21+00:00
866528,39,2,136,8.0,2016-07-05 23:21:53+00:00
471352,90,2,61,2.5,2015-04-16 16:55:20+00:00
744080,37,3,19,2.0,2016-04-13 06:52:29+00:00
620372,42,2,37,4.0,2015-10-24 00:09:09+00:00
214418,276,2,62,5.5,2014-05-12 13:38:56+00:00
619856,88,1,48,3.0,2015-09-24 00:34:24+00:00
839028,10,0,12,2.0,2016-08-06 15:31:24+00:00
771880,11,0,41,3.0,2016-02-26 20:26:41+00:00
228268,29,0,14,1.0,2014-05-26 13:25:00+00:00
944550,7,0,10,1.0,2016-08-29 21:48:56+00:00
839026,9,0,10,2.0,2016-05-05 19:36:14+00:00
838320,8,0,11,1.5,2016-06-26 16:57:13+00:00
838896,8,0,10,1.0,2016-06-21 02:40:52+00:00
812602,8,0,50,4.0,2016-04-12 19:38:48+00:00
190906,17,0,7,1.5,2014-04-04 15:14:37+00:00
1124590,2,0,24,1.5,2017-06-19 21:42:44+00:00
917176,4,0,18,0.7333333333333333,2017-03-07 23:22:53+00:00
647884,8,0,12,1.0,2015-10-28 20:33:28+00:00
646918,122,3,59,3.5,2015-11-14 00:42:39+00:00
1216752,5,2,19,2.0,2017-05-18 07:14:21+00:00
1193536,11,3,23,0.6,2017-06-02 15:54:33+00:00
430962,36,6,30,2.0,2015-06-09 18:19:36+00:00
631480,111,3,18,1.5,2015-10-07 18:01:05+00:00
970462,888,64,25,1.5,2016-10-17 19:14:29+00:00
852426,53,5,39,3.0,2016-06-01 17:36:30+00:00
430992,65,7,77,2.5,2015-06-09 17:39:42+00:00
733922,38,7,51,4.5,2016-02-03 03:04:26+00:00
608436,18,4,31,1.5,2015-09-13 23:49:34+00:00
217628,22,4,21,3.5,2014-05-19 15:58:53+00:00
631444,211,12,30,1.5,2015-10-08 18:06:24+00:00
935900,10,3,10,2.5,2016-08-26 21:11:24+00:00
713492,12,3,14,1.0,2016-04-27 03:55:07+00:00
218540,17,1,22,2.5,2014-05-19 16:06:25+00:00
211780,11,1,37,2.5,2014-05-09 19:48:53+00:00
217320,8,1,26,3.5,2014-05-16 17:23:28+00:00
387064,7,1,46,2.0,2015-01-22 19:34:43+00:00
219756,6,2,23,3.0,2014-05-19 16:51:41+00:00
1243162,2,0,21,1.0,2017-06-17 23:48:41+00:00
1174974,5,0,10,1.5,2017-04-12 08:28:40+00:00
214828,14,2,71,3.5,2014-05-16 17:07:11+00:00
430994,11,2,183,2.0,2015-06-09 17:18:29+00:00
207408,11,0,27,3.0,2014-05-05 22:03:41+00:00
445118,57,9,9,0.55,2015-03-15 18:06:30+00:00
146852,377,8,14,1.5,2014-01-30 16:29:05+00:00
147754,273,4,6,1.5,2014-01-16 17:22:04+00:00
131512,406,10,25,2.0,2013-12-13 10:01:14+00:00
140168,556,11,27,4.0,2014-01-27 23:26:57+00:00
510098,115,17,17,1.5,2015-08-10 23:51:56+00:00
561774,420,2,13,1.0,2015-07-23 20:14:45+00:00
1102396,32,3,11,1.0,2017-02-07 03:15:40+00:00
1173716,26,5,23,3.0,2017-05-02 16:26:45+00:00
761938,116,7,27,2.0,2016-02-14 22:15:09+00:00
374566,425,7,192,6.0,2015-01-16 00:54:01+00:00
182940,736,6,46,5.0,2014-04-01 22:01:27+00:00
1003250,68,9,56,4.0,2016-11-14 15:36:35+00:00
1190448,104,0,9,0.5333333333333333,2017-04-24 19:51:27+00:00
647276,189,18,101,4.5,2016-01-10 21:39:42+00:00
26648,738,6,64,9.5,2012-10-13 23:40:19+00:00
264396,365,10,12,0.5333333333333333,2014-08-13 01:32:18+00:00
153230,146,5,15,1.0,2014-01-30 22:43:42+00:00
601230,383,4,9,1.0,2015-11-11 00:25:06+00:00
326310,92,5,71,3.5,2014-11-05 18:40:00+00:00
398522,291,14,39,3.0,2015-10-28 19:19:33+00:00
773144,61,3,9,1.5,2016-04-13 06:29:50+00:00
324226,288,15,100,6.0,2014-10-29 19:42:29+00:00
888668,78,8,24,1.5,2016-07-18 19:42:57+00:00
301686,594,3,33,2.0,2014-11-26 03:57:18+00:00
151027,489,5,35,4.0,2015-10-26 22:01:15+00:00
269830,13,3,9,1.0,2014-08-18 22:26:24+00:00
315812,103,33,309,38.0,2014-10-30 14:39:14+00:00
373636,231,7,110,9.0,2015-03-04 22:36:26+00:00
1113170,44,3,34,2.0,2017-03-13 22:15:23+00:00
336446,261,4,17,1.5,2014-11-06 10:11:14+00:00
455676,114,15,13,1.5,2015-04-27 20:20:47+00:00
200108,45,4,48,1.5,2014-05-01 15:32:23+00:00
198660,3167,161,34,0.6166666666666667,2014-07-19 10:32:00+00:00
763100,105,9,23,3.0,2016-02-15 18:14:23+00:00
922828,85,22,20,2.0,2016-08-21 18:50:26+00:00
32033,335,32,25,2.0,2012-12-24 22:17:59+00:00
286070,4452,263,14,1.0,2014-08-23 05:08:14+00:00
55569,332,23,42,2.0,2013-07-06 10:46:25+00:00
725566,287,42,27,6.0,2016-01-27 23:12:19+00:00
829616,1876,109,11,0.55,2016-04-27 17:58:22+00:00
888852,113,4,18,1.5,2016-06-29 01:27:47+00:00
286898,158,17,59,2.5,2014-07-28 13:55:43+00:00
375830,480,12,123,7.0,2014-12-27 21:54:35+00:00
207440,228,26,215,10.5,2014-06-30 12:29:38+00:00
1042382,42,5,19,1.5,2016-12-22 14:13:13+00:00
1114722,10,4,35,1.5,2017-02-27 17:00:03+00:00
1102436,103,1,46,3.5,2017-02-20 17:32:01+00:00
644820,75,7,22,1.5,2015-11-01 20:45:47+00:00
131562,66,6,38,2.5,2014-05-05 20:37:22+00:00
628606,61,9,30,4.0,2016-02-12 18:14:24+00:00
459888,184,5,107,8.5,2015-04-15 17:32:56+00:00
1141614,24,2,38,3.5,2017-04-24 16:09:35+00:00
605074,205,4,95,5.0,2015-09-07 23:28:56+00:00
749616,19,4,83,3.5,2016-05-12 19:17:21+00:00
470482,120,6,106,8.0,2015-04-16 16:29:41+00:00
344348,232,11,97,7.0,2015-01-01 01:24:20+00:00
373556,148,3,77,4.5,2015-01-01 01:23:28+00:00
214794,10,1,9,0.7166666666666667,2014-05-16 17:03:56+00:00
782458,72,2,24,1.5,2016-03-31 17:10:42+00:00
823494,172,2,41,3.0,2016-05-02 19:34:42+00:00
212492,10,4,22,2.5,2014-05-09 19:52:20+00:00
961774,25,2,30,2.5,2017-03-03 18:54:28+00:00
1261210,1,1,22,1.0,2017-06-21 17:19:26+00:00
211052,13,2,23,3.5,2014-05-07 21:26:44+00:00
597868,69,1,53,3.0,2015-11-07 23:09:05+00:00
218658,10,2,17,3.0,2014-05-19 16:46:59+00:00
1048182,25,1,321,3.5,2016-12-27 14:51:32+00:00
758216,21,3,32,6.0,2016-02-27 23:31:36+00:00
1144780,5,1,17,4.0,2017-03-28 18:15:08+00:00
628798,418,2,30,3.0,2016-07-21 23:18:55+00:00
398224,113,2,34,2.0,2015-04-21 23:43:30+00:00
147174,78,6,45,7.0,2014-01-16 17:21:49+00:00
799912,51,7,42,3.0,2016-03-23 15:33:31+00:00
655958,58,1,10,0.7333333333333333,2015-12-17 18:29:20+00:00
744034,56,3,28,2.0,2016-04-13 06:57:11+00:00
139790,162,3,14,2.0,2014-03-02 13:14:08+00:00
288854,2577,30,6,0.6166666666666667,2015-07-03 19:07:11+00:00
588264,62,1,11,1.0,2015-08-21 21:37:53+00:00
773156,42,1,11,1.5,2016-04-13 06:38:21+00:00
931152,28,1,10,1.0,2016-08-18 22:04:40+00:00
21080,261,1,18,1.5,2014-05-07 18:05:57+00:00
151120,44,2,7,1.0,2014-02-02 20:57:55+00:00
1236576,4,1,27,1.0,2017-06-29 21:13:42+00:00
139784,98,1,15,2.0,2014-03-16 18:28:46+00:00
486412,19,2,12,1.5,2015-05-04 21:47:44+00:00
459468,197,0,106,6.5,2015-04-15 20:24:35+00:00
663696,58,4,47,2.5,2015-11-17 00:22:47+00:00
933812,21,3,27,2.0,2016-09-20 15:32:31+00:00
149602,92,3,71,1.5,2014-01-27 17:06:43+00:00
277770,239,1,9,0.6666666666666666,2016-03-14 16:42:12+00:00
552606,5,2,45,4.5,2015-08-06 18:39:34+00:00
459926,173,0,63,5.0,2015-04-15 17:47:17+00:00
1040596,10,1,8,2.0,2017-01-03 14:34:32+00:00
266004,12,3,12,1.5,2014-08-18 22:06:31+00:00
720072,54,7,69,3.0,2016-01-22 18:46:48+00:00
1046768,28,1,13,1.0,2016-12-22 17:49:15+00:00
138336,238,3,22,1.0,2014-02-19 03:46:50+00:00
333046,512,3,151,2.5,2014-11-03 19:25:35+00:00
459207,177,3,102,7.5,2015-04-15 17:12:37+00:00
814474,61,5,36,7.0,2016-04-08 23:26:22+00:00
1104496,21,2,13,1.0,2017-05-30 13:17:58+00:00
188064,115,6,53,2.5,2014-03-25 17:19:56+00:00
578750,510,1,8,0.6166666666666667,2015-08-13 20:35:46+00:00
184088,147,4,39,1.0,2014-03-17 22:56:41+00:00
1198302,9,2,36,3.0,2017-06-22 21:08:35+00:00
208126,5,1,16,2.0,2014-05-07 21:18:09+00:00
34332,7,1,25,1.5,2013-02-22 18:19:38+00:00
204014,4,0,16,4.0,2014-04-30 16:15:20+00:00
219844,4,0,26,3.0,2014-05-19 17:00:39+00:00
212506,4,0,9,1.5,2014-05-09 19:55:55+00:00
687742,2,0,47,3.5,2016-02-18 19:19:38+00:00
219878,3,1,20,3.0,2014-05-19 17:02:52+00:00
207304,3,0,39,5.5,2014-04-30 16:21:42+00:00
